"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","6.1","","","","1"
"2010","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","6.0","","","","1"
"2011","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.6","","","","1"
"2012","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.6","","","","1"
"2013","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.5","","","","1"
"2014","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.4","","","","1"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","5.1","","","","1"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","4.8","","","","1"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","4.9","","","","1"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","4.9","","","","1"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","4.7","","","","1"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","3.9","","","","1"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","3.1","","","","1"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468063","12.2.190","3.4","","","","1"
"1997","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","","..","","","1"
"1998","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","","..","","","1"
"1999","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.4","","","","1"
"2000","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.2","","","","1"
"2001","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.1","","","","1"
"2002","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","1.2","","","","1"
"2003","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.5","","","","1"
"2004","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","1.8","","","","1"
"2005","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.4","","","","1"
"2006","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.6","","","","1"
"2007","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","3.1","","","","1"
"2008","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","3.4","","","","1"
"2009","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.7","","","","1"
"2010","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.6","","","","1"
"2011","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.5","","","","1"
"2012","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.5","","","","1"
"2013","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.2","","","","1"
"2014","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.3","","","","1"
"2015","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.1","","","","1"
"2016","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.6","","","","1"
"2017","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.9","","","","1"
"2018","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","3.2","","","","1"
"2019","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","2.7","","","","1"
"2020","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","3.1","","","","1"
"2021","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","4.8","","","","1"
"2022","Nunavut","2016A000262","Chained (2017) dollars","Transit, ground passenger and scenic and sightseeing transportation [48Z]","Dollars","81","millions","6","v62468368","13.2.190","4.9","","","","1"


