"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Quebec","2016A000224","Total - gender","60 to 64 years","Persons","249","units","0","v468489","6.1.79","579797","","","","0"
"2018","Quebec","2016A000224","Total - gender","60 to 64 years","Persons","249","units","0","v468489","6.1.79","596787","","","","0"
"2019","Quebec","2016A000224","Total - gender","60 to 64 years","Persons","249","units","0","v468489","6.1.79","609490","","","","0"
"2020","Quebec","2016A000224","Total - gender","60 to 64 years","Persons","249","units","0","v468489","6.1.79","618091","","","","0"
"2021","Quebec","2016A000224","Total - gender","60 to 64 years","Persons","249","units","0","v468489","6.1.79","627170","","","","0"
"2022","Quebec","2016A000224","Total - gender","60 to 64 years","Persons","249","units","0","v468489","6.1.79","629160","","","","0"
"2023","Quebec","2016A000224","Total - gender","60 to 64 years","Persons","249","units","0","v468489","6.1.79","630297","","","","0"
"1990","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","269293","","","","0"
"1991","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","275262","","","","0"
"1992","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","276830","","","","0"
"1993","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","280367","","","","0"
"1994","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","282068","","","","0"
"1995","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","284527","","","","0"
"1996","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","287059","","","","0"
"1997","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","291947","","","","0"
"1998","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","293751","","","","0"
"1999","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","293687","","","","0"
"2000","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","292614","","","","0"
"2001","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","291922","","","","0"
"2002","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","288450","","","","0"
"2003","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","288818","","","","0"
"2004","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","294234","","","","0"
"2005","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","300629","","","","0"
"2006","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","312892","","","","0"
"2007","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","329499","","","","0"
"2008","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","347670","","","","0"
"2009","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","365936","","","","0"
"2010","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","385600","","","","0"
"2011","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","403720","","","","0"
"2012","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","424939","","","","0"
"2013","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","442241","","","","0"
"2014","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","458402","","","","0"
"2015","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","470789","","","","0"
"2016","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","482801","","","","0"
"2017","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","489292","","","","0"
"2018","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","497442","","","","0"
"2019","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","509295","","","","0"
"2020","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","524512","","","","0"
"2021","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","537240","","","","0"
"2022","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","555993","","","","0"
"2023","Quebec","2016A000224","Total - gender","65 to 69 years","Persons","249","units","0","v468510","6.1.85","574256","","","","0"
"1990","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","196382","","","","0"
"1991","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","204037","","","","0"
"1992","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","212683","","","","0"
"1993","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","219661","","","","0"
"1994","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","227088","","","","0"
"1995","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","233000","","","","0"
"1996","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","237016","","","","0"
"1997","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","240247","","","","0"
"1998","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","245157","","","","0"
"1999","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","248523","","","","0"
"2000","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","253241","","","","0"
"2001","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","257442","","","","0"
"2002","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","261948","","","","0"
"2003","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","263646","","","","0"
"2004","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","263826","","","","0"
"2005","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","263237","","","","0"
"2006","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","263082","","","","0"
"2007","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","261880","","","","0"
"2008","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","264190","","","","0"
"2009","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","270840","","","","0"
"2010","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","279198","","","","0"
"2011","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","291806","","","","0"
"2012","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","304850","","","","0"
"2013","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","319853","","","","0"
"2014","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","335412","","","","0"
"2015","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","352246","","","","0"
"2016","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","369141","","","","0"
"2017","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","390072","","","","0"
"2018","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","407676","","","","0"
"2019","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","423869","","","","0"
"2020","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","435879","","","","0"
"2021","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","447014","","","","0"
"2022","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","454226","","","","0"
"2023","Quebec","2016A000224","Total - gender","70 to 74 years","Persons","249","units","0","v468513","6.1.86","463629","","","","0"
"1990","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","144860","","","","0"
"1991","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","148057","","","","0"
"1992","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","150218","","","","0"
"1993","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","152356","","","","0"
"1994","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","153617","","","","0"
"1995","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","157052","","","","0"
"1996","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","162796","","","","0"
"1997","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","170881","","","","0"
"1998","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","177962","","","","0"
"1999","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","185990","","","","0"
"2000","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","192846","","","","0"
"2001","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","198581","","","","0"
"2002","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","202068","","","","0"
"2003","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","206796","","","","0"
"2004","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","209697","","","","0"
"2005","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","213474","","","","0"
"2006","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","217298","","","","0"
"2007","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","223221","","","","0"
"2008","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","227006","","","","0"
"2009","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","228991","","","","0"
"2010","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","230160","","","","0"
"2011","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","230757","","","","0"
"2012","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","230136","","","","0"
"2013","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","231752","","","","0"
"2014","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","237051","","","","0"
"2015","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","242807","","","","0"
"2016","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","252491","","","","0"
"2017","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","265423","","","","0"
"2018","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","279913","","","","0"
"2019","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","295088","","","","0"
"2020","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","311152","","","","0"
"2021","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","326767","","","","0"
"2022","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","346775","","","","0"
"2023","Quebec","2016A000224","Total - gender","75 to 79 years","Persons","249","units","0","v468516","6.1.87","363123","","","","0"
"1990","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","86818","","","","0"
"1991","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","90682","","","","0"
"1992","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","93845","","","","0"
"1993","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","96965","","","","0"
"1994","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","100041","","","","0"
"1995","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","102840","","","","0"
"1996","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","104932","","","","0"
"1997","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","106945","","","","0"
"1998","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","109073","","","","0"
"1999","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","111205","","","","0"
"2000","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","115816","","","","0"
"2001","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","121806","","","","0"
"2002","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","128744","","","","0"
"2003","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","135031","","","","0"
"2004","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","141514","","","","0"
"2005","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","147656","","","","0"
"2006","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","153269","","","","0"
"2007","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","156813","","","","0"
"2008","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","161630","","","","0"
"2009","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","165977","","","","0"
"2010","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","170983","","","","0"
"2011","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","175914","","","","0"
"2012","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","180116","","","","0"
"2013","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","182332","","","","0"
"2014","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","183509","","","","0"
"2015","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","183395","","","","0"
"2016","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","183765","","","","0"
"2017","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","183903","","","","0"
"2018","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","186053","","","","0"
"2019","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","191108","","","","0"
"2020","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","197043","","","","0"
"2021","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","206808","","","","0"
"2022","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","217385","","","","0"
"2023","Quebec","2016A000224","Total - gender","80 to 84 years","Persons","249","units","0","v468519","6.1.88","229546","","","","0"
"1990","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","41448","","","","0"
"1991","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","43535","","","","0"
"1992","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","45502","","","","0"
"1993","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","47153","","","","0"
"1994","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","49025","","","","0"
"1995","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","50900","","","","0"
"1996","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","52993","","","","0"
"1997","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","54807","","","","0"
"1998","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","56942","","","","0"
"1999","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","59372","","","","0"
"2000","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","62126","","","","0"
"2001","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","64481","","","","0"
"2002","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","65794","","","","0"
"2003","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","67668","","","","0"
"2004","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","69683","","","","0"
"2005","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","72932","","","","0"
"2006","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","78508","","","","0"
"2007","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","83862","","","","0"
"2008","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","89110","","","","0"
"2009","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","94341","","","","0"
"2010","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","99349","","","","0"
"2011","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","103112","","","","0"
"2012","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","106522","","","","0"
"2013","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","109860","","","","0"
"2014","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","112908","","","","0"
"2015","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","115462","","","","0"
"2016","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","119129","","","","0"
"2017","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","123108","","","","0"
"2018","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","125353","","","","0"
"2019","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","126747","","","","0"
"2020","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","126744","","","","0"
"2021","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","127681","","","","0"
"2022","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","128299","","","","0"
"2023","Quebec","2016A000224","Total - gender","85 to 89 years","Persons","249","units","0","v468522","6.1.89","129809","","","","0"
"1991","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"1992","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"1993","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"1994","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"1995","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"1996","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"1997","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"1998","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"1999","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","","..","","","0"
"2000","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","22728","","","","0"
"2001","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","23751","","","","0"
"2002","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","25069","","","","0"
"2003","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","26156","","","","0"
"2004","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","26953","","","","0"
"2005","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","27720","","","","0"
"2006","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","29056","","","","0"
"2007","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","30505","","","","0"
"2008","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","32456","","","","0"
"2009","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","34281","","","","0"
"2010","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","36825","","","","0"
"2011","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","39758","","","","0"
"2012","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","43114","","","","0"
"2013","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","45798","","","","0"
"2014","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","48619","","","","0"
"2015","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","50773","","","","0"
"2016","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","53628","","","","0"
"2017","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","55101","","","","0"
"2018","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","56848","","","","0"
"2019","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","58550","","","","0"
"2020","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","59788","","","","0"
"2021","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","62907","","","","0"
"2022","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","65102","","","","0"
"2023","Quebec","2016A000224","Total - gender","90 to 94 years","Persons","249","units","0","v31226719","6.1.126","66293","","","","0"
"1991","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"1992","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"1993","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"1994","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"1995","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"1996","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"1997","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"1998","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"1999","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","","..","","","0"
"2000","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","5268","","","","0"
"2001","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","5477","","","","0"
"2002","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","5618","","","","0"
"2003","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","6036","","","","0"
"2004","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","6239","","","","0"
"2005","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","6561","","","","0"
"2006","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","6978","","","","0"
"2007","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","7339","","","","0"
"2008","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","7937","","","","0"
"2009","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","8454","","","","0"
"2010","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","9130","","","","0"
"2011","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","9737","","","","0"
"2012","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","10311","","","","0"
"2013","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","10871","","","","0"
"2014","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","11445","","","","0"
"2015","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","12199","","","","0"
"2016","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","13439","","","","0"
"2017","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","14523","","","","0"
"2018","Quebec","2016A000224","Total - gender","95 to 99 years","Persons","249","units","0","v31226725","6.1.132","15129","","","","0"
