"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","259089","","","","0"
"2020","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","266266","","","","0"
"2021","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","271368","","","","0"
"2022","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","275933","","","","0"
"2023","Alberta","2016A000248","Total - gender","60 to 64 years","Persons","249","units","0","v469749","10.1.79","282150","","","","0"
"1990","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","76457","","","","0"
"1991","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","78155","","","","0"
"1992","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","79110","","","","0"
"1993","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","80904","","","","0"
"1994","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","82927","","","","0"
"1995","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","85409","","","","0"
"1996","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","87474","","","","0"
"1997","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","89298","","","","0"
"1998","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","90921","","","","0"
"1999","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","91991","","","","0"
"2000","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","92607","","","","0"
"2001","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","93321","","","","0"
"2002","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","94262","","","","0"
"2003","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","95390","","","","0"
"2004","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","97035","","","","0"
"2005","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","99332","","","","0"
"2006","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","103102","","","","0"
"2007","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","106959","","","","0"
"2008","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","111633","","","","0"
"2009","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","116653","","","","0"
"2010","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","121141","","","","0"
"2011","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","127119","","","","0"
"2012","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","138243","","","","0"
"2013","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","148789","","","","0"
"2014","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","157280","","","","0"
"2015","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","166325","","","","0"
"2016","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","174499","","","","0"
"2017","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","179621","","","","0"
"2018","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","186888","","","","0"
"2019","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","197901","","","","0"
"2020","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","209036","","","","0"
"2021","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","220755","","","","0"
"2022","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","232705","","","","0"
"2023","Alberta","2016A000248","Total - gender","65 to 69 years","Persons","249","units","0","v469770","10.1.85","245869","","","","0"
"1990","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","57803","","","","0"
"1991","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","60445","","","","0"
"1992","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","63770","","","","0"
"1993","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","66547","","","","0"
"1994","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","68944","","","","0"
"1995","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","69951","","","","0"
"1996","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","71330","","","","0"
"1997","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","72380","","","","0"
"1998","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","74302","","","","0"
"1999","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","76195","","","","0"
"2000","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","78744","","","","0"
"2001","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","80972","","","","0"
"2002","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","82913","","","","0"
"2003","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","84321","","","","0"
"2004","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","85266","","","","0"
"2005","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","86057","","","","0"
"2006","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","86930","","","","0"
"2007","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","87267","","","","0"
"2008","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","87948","","","","0"
"2009","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","89510","","","","0"
"2010","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","91804","","","","0"
"2011","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","94714","","","","0"
"2012","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","98210","","","","0"
"2013","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","102996","","","","0"
"2014","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","107939","","","","0"
"2015","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","112395","","","","0"
"2016","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","118278","","","","0"
"2017","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","128695","","","","0"
"2018","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","138322","","","","0"
"2019","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","147519","","","","0"
"2020","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","157294","","","","0"
"2021","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","165232","","","","0"
"2022","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","171046","","","","0"
"2023","Alberta","2016A000248","Total - gender","70 to 74 years","Persons","249","units","0","v469773","10.1.86","180208","","","","0"
"1990","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","42977","","","","0"
"1991","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","44549","","","","0"
"1992","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","45903","","","","0"
"1993","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","46903","","","","0"
"1994","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","47547","","","","0"
"1995","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","49499","","","","0"
"1996","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","51800","","","","0"
"1997","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","54714","","","","0"
"1998","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","57185","","","","0"
"1999","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","59437","","","","0"
"2000","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","60731","","","","0"
"2001","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","62304","","","","0"
"2002","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","63489","","","","0"
"2003","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","65428","","","","0"
"2004","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","67310","","","","0"
"2005","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","69730","","","","0"
"2006","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","71840","","","","0"
"2007","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","73303","","","","0"
"2008","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","74255","","","","0"
"2009","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","74843","","","","0"
"2010","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","75105","","","","0"
"2011","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","75809","","","","0"
"2012","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","76709","","","","0"
"2013","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","78059","","","","0"
"2014","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","79655","","","","0"
"2015","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","81500","","","","0"
"2016","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","84086","","","","0"
"2017","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","87595","","","","0"
"2018","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","92167","","","","0"
"2019","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","97316","","","","0"
"2020","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","101761","","","","0"
"2021","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","107160","","","","0"
"2022","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","117430","","","","0"
"2023","Alberta","2016A000248","Total - gender","75 to 79 years","Persons","249","units","0","v469776","10.1.87","127684","","","","0"
"1990","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","26695","","","","0"
"1991","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","27746","","","","0"
"1992","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","28821","","","","0"
"1993","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","29978","","","","0"
"1994","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","31463","","","","0"
"1995","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","32922","","","","0"
"1996","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","34152","","","","0"
"1997","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","35220","","","","0"
"1998","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","35905","","","","0"
"1999","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","36717","","","","0"
"2000","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","38628","","","","0"
"2001","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","40846","","","","0"
"2002","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","43584","","","","0"
"2003","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","45819","","","","0"
"2004","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","47832","","","","0"
"2005","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","49000","","","","0"
"2006","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","50525","","","","0"
"2007","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","51330","","","","0"
"2008","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","52622","","","","0"
"2009","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","53996","","","","0"
"2010","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","55936","","","","0"
"2011","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","57614","","","","0"
"2012","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","58877","","","","0"
"2013","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","59886","","","","0"
"2014","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","60754","","","","0"
"2015","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","61126","","","","0"
"2016","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","62091","","","","0"
"2017","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","62923","","","","0"
"2018","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","64194","","","","0"
"2019","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","65902","","","","0"
"2020","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","67879","","","","0"
"2021","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","70535","","","","0"
"2022","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","73443","","","","0"
"2023","Alberta","2016A000248","Total - gender","80 to 84 years","Persons","249","units","0","v469779","10.1.88","77675","","","","0"
"1990","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","14175","","","","0"
"1991","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","14573","","","","0"
"1992","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","15190","","","","0"
"1993","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","15825","","","","0"
"1994","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","16304","","","","0"
"1995","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","16772","","","","0"
"1996","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","17465","","","","0"
"1997","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","18047","","","","0"
"1998","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","18893","","","","0"
"1999","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","20034","","","","0"
"2000","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","21304","","","","0"
"2001","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","22380","","","","0"
"2002","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","23239","","","","0"
"2003","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","23869","","","","0"
"2004","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","24547","","","","0"
"2005","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","26188","","","","0"
"2006","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","28167","","","","0"
"2007","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","29797","","","","0"
"2008","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","30946","","","","0"
"2009","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","32083","","","","0"
"2010","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","32614","","","","0"
"2011","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","33633","","","","0"
"2012","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","34816","","","","0"
"2013","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","36076","","","","0"
"2014","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","37179","","","","0"
"2015","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","38523","","","","0"
"2016","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","40038","","","","0"
"2017","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","41036","","","","0"
"2018","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","42067","","","","0"
"2019","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","42997","","","","0"
"2020","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","43866","","","","0"
"2021","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","44335","","","","0"
"2022","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","44891","","","","0"
"2023","Alberta","2016A000248","Total - gender","85 to 89 years","Persons","249","units","0","v469782","10.1.89","46110","","","","0"
"1991","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"1992","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"1993","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"1994","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"1995","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"1996","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"1997","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"1998","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"1999","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","","..","","","0"
"2000","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","8010","","","","0"
"2001","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","8307","","","","0"
"2002","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","8720","","","","0"
"2003","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","9310","","","","0"
"2004","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","9948","","","","0"
"2005","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","10665","","","","0"
"2006","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","11121","","","","0"
"2007","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","11612","","","","0"
"2008","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","11834","","","","0"
"2009","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","12196","","","","0"
"2010","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","13242","","","","0"
"2011","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","14148","","","","0"
"2012","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","15037","","","","0"
"2013","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","15727","","","","0"
"2014","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","16538","","","","0"
"2015","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","16842","","","","0"
"2016","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","17471","","","","0"
"2017","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","18327","","","","0"
"2018","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","18939","","","","0"
"2019","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","19701","","","","0"
"2020","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","20494","","","","0"
"2021","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","21243","","","","0"
"2022","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","21735","","","","0"
"2023","Alberta","2016A000248","Total - gender","90 to 94 years","Persons","249","units","0","v31226875","10.1.126","22351","","","","0"
"1991","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"1992","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"1993","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"1994","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"1995","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"1996","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"1997","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"1998","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"1999","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","","..","","","0"
"2000","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","1940","","","","0"
"2001","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","2027","","","","0"
"2002","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","2144","","","","0"
"2003","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","2224","","","","0"
"2004","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","2307","","","","0"
"2005","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","2467","","","","0"
"2006","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","2706","","","","0"
"2007","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","2828","","","","0"
"2008","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","3073","","","","0"
"2009","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","3290","","","","0"
"2010","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","3384","","","","0"
"2011","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","3489","","","","0"
"2012","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","3643","","","","0"
"2013","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","3870","","","","0"
"2014","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","4086","","","","0"
"2015","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","4540","","","","0"
"2016","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","4923","","","","0"
"2017","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","5159","","","","0"
"2018","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","5314","","","","0"
"2019","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","5519","","","","0"
"2020","Alberta","2016A000248","Total - gender","95 to 99 years","Persons","249","units","0","v31226881","10.1.132","5704","","","","0"
