"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","179287","","","","0"
"2003","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","188889","","","","0"
"2004","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","199536","","","","0"
"2005","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","208500","","","","0"
"2006","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","217955","","","","0"
"2007","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","235325","","","","0"
"2008","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","249707","","","","0"
"2009","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","261787","","","","0"
"2010","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","275933","","","","0"
"2011","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","286710","","","","0"
"2012","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","290996","","","","0"
"2013","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","297993","","","","0"
"2014","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","307849","","","","0"
"2015","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","318447","","","","0"
"2016","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","330529","","","","0"
"2017","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","338852","","","","0"
"2018","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","346924","","","","0"
"2019","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","352667","","","","0"
"2020","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","356743","","","","0"
"2021","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","359893","","","","0"
"2022","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","362779","","","","0"
"2023","British Columbia","2016A000259","Total - gender","60 to 64 years","Persons","249","units","0","v470064","11.1.79","366623","","","","0"
"1990","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","139726","","","","0"
"1991","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","140545","","","","0"
"1992","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","140635","","","","0"
"1993","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","141387","","","","0"
"1994","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","142748","","","","0"
"1995","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","145128","","","","0"
"1996","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","147918","","","","0"
"1997","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","150248","","","","0"
"1998","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","151896","","","","0"
"1999","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","152105","","","","0"
"2000","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","151927","","","","0"
"2001","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","152533","","","","0"
"2002","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","153611","","","","0"
"2003","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","155679","","","","0"
"2004","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","159309","","","","0"
"2005","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","163431","","","","0"
"2006","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","170185","","","","0"
"2007","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","176825","","","","0"
"2008","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","185171","","","","0"
"2009","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","194772","","","","0"
"2010","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","202868","","","","0"
"2011","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","211431","","","","0"
"2012","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","228963","","","","0"
"2013","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","244434","","","","0"
"2014","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","257989","","","","0"
"2015","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","274400","","","","0"
"2016","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","287927","","","","0"
"2017","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","291658","","","","0"
"2018","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","296651","","","","0"
"2019","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","304234","","","","0"
"2020","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","312153","","","","0"
"2021","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","320767","","","","0"
"2022","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","329899","","","","0"
"2023","British Columbia","2016A000259","Total - gender","65 to 69 years","Persons","249","units","0","v470085","11.1.85","337870","","","","0"
"1990","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","107858","","","","0"
"1991","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","113110","","","","0"
"1992","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","118783","","","","0"
"1993","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","123590","","","","0"
"1994","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","128596","","","","0"
"1995","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","129802","","","","0"
"1996","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","130098","","","","0"
"1997","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","130688","","","","0"
"1998","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","131865","","","","0"
"1999","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","132823","","","","0"
"2000","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","135027","","","","0"
"2001","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","137823","","","","0"
"2002","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","139484","","","","0"
"2003","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","141125","","","","0"
"2004","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","141658","","","","0"
"2005","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","142196","","","","0"
"2006","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","143234","","","","0"
"2007","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","144573","","","","0"
"2008","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","146691","","","","0"
"2009","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","150300","","","","0"
"2010","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","154539","","","","0"
"2011","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","160188","","","","0"
"2012","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","165908","","","","0"
"2013","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","174591","","","","0"
"2014","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","184307","","","","0"
"2015","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","192357","","","","0"
"2016","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","201602","","","","0"
"2017","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","219245","","","","0"
"2018","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","233821","","","","0"
"2019","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","246439","","","","0"
"2020","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","260883","","","","0"
"2021","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","271722","","","","0"
"2022","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","275628","","","","0"
"2023","British Columbia","2016A000259","Total - gender","70 to 74 years","Persons","249","units","0","v470088","11.1.86","280775","","","","0"
"1990","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","83478","","","","0"
"1991","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","86037","","","","0"
"1992","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","87761","","","","0"
"1993","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","88455","","","","0"
"1994","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","88784","","","","0"
"1995","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","91952","","","","0"
"1996","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","96547","","","","0"
"1997","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","101951","","","","0"
"1998","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","106762","","","","0"
"1999","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","111226","","","","0"
"2000","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","112320","","","","0"
"2001","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","113083","","","","0"
"2002","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","113653","","","","0"
"2003","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","114775","","","","0"
"2004","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","116074","","","","0"
"2005","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","118018","","","","0"
"2006","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","120423","","","","0"
"2007","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","122090","","","","0"
"2008","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","123617","","","","0"
"2009","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","124280","","","","0"
"2010","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","125344","","","","0"
"2011","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","126701","","","","0"
"2012","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","128295","","","","0"
"2013","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","130659","","","","0"
"2014","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","133906","","","","0"
"2015","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","137857","","","","0"
"2016","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","143037","","","","0"
"2017","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","149493","","","","0"
"2018","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","157910","","","","0"
"2019","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","167020","","","","0"
"2020","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","174713","","","","0"
"2021","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","182468","","","","0"
"2022","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","197875","","","","0"
"2023","British Columbia","2016A000259","Total - gender","75 to 79 years","Persons","249","units","0","v470091","11.1.87","211133","","","","0"
"1990","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","48583","","","","0"
"1991","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","50682","","","","0"
"1992","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","53412","","","","0"
"1993","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","56154","","","","0"
"1994","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","59734","","","","0"
"1995","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","63630","","","","0"
"1996","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","65456","","","","0"
"1997","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","66834","","","","0"
"1998","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","67453","","","","0"
"1999","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","68153","","","","0"
"2000","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","71086","","","","0"
"2001","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","75392","","","","0"
"2002","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","79836","","","","0"
"2003","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","83899","","","","0"
"2004","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","87566","","","","0"
"2005","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","88919","","","","0"
"2006","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","89697","","","","0"
"2007","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","90157","","","","0"
"2008","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","91077","","","","0"
"2009","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","92025","","","","0"
"2010","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","93900","","","","0"
"2011","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","96463","","","","0"
"2012","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","98275","","","","0"
"2013","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","100046","","","","0"
"2014","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","101272","","","","0"
"2015","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","102426","","","","0"
"2016","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","103881","","","","0"
"2017","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","105535","","","","0"
"2018","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","108006","","","","0"
"2019","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","111554","","","","0"
"2020","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","115908","","","","0"
"2021","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","121067","","","","0"
"2022","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","126062","","","","0"
"2023","British Columbia","2016A000259","Total - gender","80 to 84 years","Persons","249","units","0","v470094","11.1.88","132333","","","","0"
"1990","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","24096","","","","0"
"1991","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","25076","","","","0"
"1992","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","26156","","","","0"
"1993","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","27296","","","","0"
"1994","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","28679","","","","0"
"1995","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","30008","","","","0"
"1996","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","31790","","","","0"
"1997","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","33596","","","","0"
"1998","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","35564","","","","0"
"1999","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","37864","","","","0"
"2000","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","40561","","","","0"
"2001","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","41820","","","","0"
"2002","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","42831","","","","0"
"2003","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","43548","","","","0"
"2004","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","44380","","","","0"
"2005","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","46930","","","","0"
"2006","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","50448","","","","0"
"2007","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","53675","","","","0"
"2008","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","56206","","","","0"
"2009","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","58735","","","","0"
"2010","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","59465","","","","0"
"2011","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","59925","","","","0"
"2012","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","60875","","","","0"
"2013","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","62251","","","","0"
"2014","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","63751","","","","0"
"2015","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","65339","","","","0"
"2016","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","67248","","","","0"
"2017","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","68812","","","","0"
"2018","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","70229","","","","0"
"2019","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","71449","","","","0"
"2020","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","72521","","","","0"
"2021","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","73685","","","","0"
"2022","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","75166","","","","0"
"2023","British Columbia","2016A000259","Total - gender","85 to 89 years","Persons","249","units","0","v470097","11.1.89","77513","","","","0"
"1991","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"1992","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"1993","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"1994","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"1995","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"1996","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"1997","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"1998","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"1999","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","","..","","","0"
"2000","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","14094","","","","0"
"2001","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","15187","","","","0"
"2002","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","16034","","","","0"
"2003","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","17126","","","","0"
"2004","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","18257","","","","0"
"2005","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","19443","","","","0"
"2006","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","20172","","","","0"
"2007","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","20817","","","","0"
"2008","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","21349","","","","0"
"2009","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","22031","","","","0"
"2010","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","24226","","","","0"
"2011","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","26318","","","","0"
"2012","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","28082","","","","0"
"2013","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","29319","","","","0"
"2014","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","30480","","","","0"
"2015","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","30783","","","","0"
"2016","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","31297","","","","0"
"2017","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","31854","","","","0"
"2018","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","32508","","","","0"
"2019","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","33513","","","","0"
"2020","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","34729","","","","0"
"2021","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","36438","","","","0"
"2022","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","37108","","","","0"
"2023","British Columbia","2016A000259","Total - gender","90 to 94 years","Persons","249","units","0","v31226914","11.1.126","37740","","","","0"
"1991","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"1992","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"1993","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"1994","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"1995","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"1996","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"1997","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"1998","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"1999","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","","..","","","0"
"2000","British Columbia","2016A000259","Total - gender","95 to 99 years","Persons","249","units","0","v31226920","11.1.132","3107","","","","0"
