date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-02-14,-5.3,-12.73,-13.2,-21.1,,-25,84,66.5,60,36,-13.3,-18.1,-18.3,-23.3,10,5.92,6,2,,,102.78,102.58,102.57,102.36,86.03,85.94,85.92,85.8,,,,,,,,,31.2,0,0,0,0,0,,,3,07:58:00,1707922680,7.97,17:56:00,1707958560,17.93,9.97,1,1,-8,-8,-19,-18,,,,,,,,,,,,,
2024-02-13,-2.6,-7.69,-7.85,-13.1,,-18,90,75.8,70,50,-7.7,-11.4,-12.2,-16.7,10,4.75,6,2,,,102.42,102.13,102.08,101.74,85.91,85.78,85.72,85.53,,,,,,,,,25.9,0,0,0,0,1.6,,,3,07:59:00,1707836340,7.98,17:55:00,1707872100,17.92,9.93,,,-5,-5,-19,-19,,,,,,,,,,,,,
2024-02-12,3.1,-2.54,-1.85,-6.8,,-9,90,70.8,66,42,-4.7,-7.5,-7.8,-11,15,8.62,8.5,2,,,101.72,101.52,101.57,101.41,85.5,85.38,85.4,85.3,,,,,,,,,19.9,0,0,0,0,0.1,,,2,08:01:00,1707750060,8.02,17:53:00,1707785580,17.88,9.87,1,1,0,0,-10,-10,,,,,,,,,,,,,
2024-02-11,0.4,-2.73,-2.04,-4.5,,-9,92,75.2,76,60,-3.3,-6.6,-6,-8.8,16,10.38,10.5,5,32,22,102,101.75,101.74,101.49,85.76,85.57,85.56,85.35,,,,,,,,,20,0,0,0,0,0.5,,,1,08:03:00,1707663780,8.05,17:51:00,1707699060,17.85,9.8,1,1,-1,-1,-5,-5,,,,,,,,,,,,,
2024-02-10,0.2,-6.46,-6.45,-13.1,,-19,81,66.3,62.5,44,-9,-12,-12.3,-15.7,22,13.58,13.5,5,40,23,102.27,102.04,102.04,101.82,85.83,85.66,85.67,85.51,,,,,,,,,24.4,0,0,0,0,0,,,2,08:05:00,1707577500,8.08,17:49:00,1707612540,17.82,9.73,1,1,-2,-2,-8,-7,,,,,,,,,,,,,
2024-02-09,-0.1,-6.12,-5.65,-11.2,,-14,85,71.4,64,43,-8.2,-10.7,-10.7,-13.2,12,5.88,6.5,1,,,102.25,101.86,101.8,101.35,85.82,85.58,85.51,85.2,,,,,,,,,23.6,0,0,0,0,0.1,,,1,08:07:00,1707491220,8.12,17:47:00,1707526020,17.78,9.67,1,1,-4,-4,-14,-14,,,,,,,,,,,,,
2024-02-08,-1,-4.23,-3.5,-6,,-11,93,86.8,83.5,74,-4.5,-6.1,-6.1,-7.7,13,4.17,6.5,0,,,101.31,100.95,101.03,100.76,85.16,84.85,84.95,84.74,,,,,,,,,21.5,0,0,0,0,0.5,,,1,08:08:00,1707404880,8.13,17:46:00,1707439560,17.77,9.63,1,1,-1,-1,-10,-9,,,,,,,,,,,,,
2024-02-07,1.5,-4.77,-4.34,-10.2,,-10,93,86.2,78.5,64,-4.1,-6.8,-7.3,-10.6,7,3.54,3.5,0,,,100.92,100.7,100.72,100.52,84.78,84.64,84.67,84.56,,,,,,,,,22.3,0,0,0,0,0,,,0,08:10:00,1707318600,8.17,17:44:00,1707353040,17.73,9.57,1,1,0,0,-7,-7,,,,,,,,,,,,,
2024-02-06,0.9,-3.72,-4.55,-10,,-11,96,88.3,87,78,-2,-5.4,-6.5,-10.9,10,3.92,5,0,,,101.17,100.87,100.87,100.57,85.04,84.78,84.8,84.55,,,,,,,,,22.6,0,0,0,0,0,,,1,08:12:00,1707232320,8.2,17:42:00,1707266520,17.7,9.5,1,1,0,0,-7,-6,,,,,,,,,,,,,
2024-02-05,0.1,-4.42,-3.25,-6.6,,-8,92,86.2,81.5,71,-5.2,-6.4,-6.5,-7.8,10,4.71,5,0,,,101.24,101.1,101.08,100.93,85.08,84.96,84.96,84.83,,,,,,,,,21.2,0,0,0,0,0.2,,,4,08:13:00,1707145980,8.22,17:40:00,1707180000,17.67,9.45,1,1,-1,-1,-7,-6,,,,,,,,,,,,,
