date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-02-26,2,-2.1,-0.75,-3.5,,-4,98,78.3,77,56,-3.5,-5.5,-7.2,-10.8,5,2.82,2.5,0,,,101.22,100.68,100.79,100.36,93.32,92.85,92.94,92.57,24100,22000,12550,1000,2.2,2,1.9,1.6,18.8,0,0,0,0,1,0,1.1,0,07:02:00,1708959720,7.03,17:49:00,1708998540,17.82,10.78,1,1,0,0,-9,-9,,,,,,8,7.1,6.5,5,,,,
2024-02-25,4,1.59,2.5,1,,,100,93.7,92.5,85,3.2,0.7,-0.4,-3.9,8,5.91,6,4,,,101.02,100.21,100.24,99.47,93.22,92.47,92.53,91.83,12900,6272.7,8850,4800,2.4,2,2,1.5,15.5,0,0,0,0,5.5,5.5,0,0,07:04:00,1708873440,7.07,17:47:00,1708912020,17.78,10.72,,,2,2,-3,-3,,,,,,8,8,8,8,,,,
2024-02-24,4,3.49,3.5,3,,,98,93.6,93.5,89,3.2,2.5,2.5,1.9,11,7,7.5,4,,,101.84,101.55,101.47,101.1,94.02,93.73,93.66,93.3,12900,6418.2,8850,4800,2,1.7,1.7,1.4,14.5,0,0,0,0,2,2,0,4,07:06:00,1708787160,7.1,17:45:00,1708825500,17.75,10.65,1,1,4,4,2,2,,,,,,8,8,8,8,,,,
2024-02-23,8.5,3.49,3.95,-0.6,,,98,85.8,80,62,2.4,1.2,0.8,-0.9,,,,,,,102.92,102.47,102.42,101.91,94.99,94.56,94.53,94.08,,,,,1.8,1.4,1.4,1,14.1,0,0,0,0,0.1,,,5,07:08:00,1708700880,7.13,17:44:00,1708739040,17.73,10.6,1,1,8,8,2,2,,,,,,,,,,,,,
2024-02-22,7.9,2.98,4.1,0.3,,,100,93,87.5,75,4,1.9,2.1,0.3,4,1.09,2,0,,,102.93,102.7,102.61,102.29,95,94.77,94.69,94.38,24100,22000,12550,1000,2,1.3,1.5,1,13.9,0,0,0,0,0,,,7,07:10:00,1708614600,7.17,17:42:00,1708652520,17.7,10.53,1,1,7,7,0,0,,,,,,8,7.2,5.5,3,,,,
2024-02-21,5.5,2.11,3,0.5,,,100,96,93,86,3.8,1.5,1.9,0,4,1.45,2,0,,,102.24,101.6,101.74,101.25,94.34,93.75,93.88,93.41,24100,24100,24100,24100,2,1.2,1.5,1,15,0,0,0,0,0,0,0,7,07:12:00,1708528320,7.2,17:40:00,1708566000,17.67,10.47,1,1,6,6,1,2,,,,,,8,8,8,8,,,,
2024-02-20,3.5,1.27,1.5,-0.5,,,100,96.8,90.5,81,3.3,0.8,0.3,-2.7,0,0,0,0,,,101.34,101.24,101.18,101.02,93.51,93.42,93.37,93.23,24100,18618.2,14050,4000,2,1.5,1.5,1,16.5,0,0,0,0,7.3,7.3,0,7,07:13:00,1708441980,7.22,17:39:00,1708479540,17.65,10.43,,,5,5,1,1,,,,,,8,8,8,8,,,,
2024-02-19,8,1.16,2.25,-3.5,,-4,86,68.5,64,42,-2.8,-4.4,-4.3,-5.9,9,3.17,4.5,0,,,101.19,100.94,100.93,100.66,93.35,93.13,93.13,92.91,24100,24100,24100,24100,3,2,2.4,1.8,15.8,0,0,0,0,1.8,0,2,5,07:15:00,1708355700,7.25,17:37:00,1708393020,17.62,10.37,,,6,6,0,0,,,,,,8,6.4,5.5,3,,,,
2024-02-18,6,1.11,1.5,-3,,,76,52.8,57.5,39,-3.7,-7.7,-7,-10.4,4,0.73,2,0,,,101.21,101.14,101.12,101.03,93.38,93.31,93.28,93.19,24100,24100,24100,24100,2.7,2.1,2.3,1.9,16.5,0,0,0,0,0,0,0,5,07:17:00,1708269420,7.28,17:35:00,1708306500,17.58,10.3,1,1,3,3,-3,-3,,,,,,8,8,8,8,,,,
2024-02-17,3,-0.95,-1,-5,,-7,65,45.6,49,33,-10.3,-11.5,-11.7,-13.1,9,3.55,4.5,0,,,102.53,101.84,101.85,101.17,94.56,93.92,93.94,93.33,24100,24100,24100,24100,4,3,3.1,2.3,19,0,0,0,0,0,0,0,5,07:19:00,1708183140,7.32,17:33:00,1708219980,17.55,10.23,1,1,2,3,-4,-4,,,,,,8,7.5,6.5,5,,,,
