"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Canada","2016A000011124","Total - gender","25 to 29 years","Persons","249","units","0","v466776","1.1.37","2679330","","","","0"
"2021","Canada","2016A000011124","Total - gender","25 to 29 years","Persons","249","units","0","v466776","1.1.37","2674655","","","","0"
"2022","Canada","2016A000011124","Total - gender","25 to 29 years","Persons","249","units","0","v466776","1.1.37","2735897","","","","0"
"2023","Canada","2016A000011124","Total - gender","25 to 29 years","Persons","249","units","0","v466776","1.1.37","2907754","","","","0"
"1990","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2533392","","","","0"
"1991","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2585279","","","","0"
"1992","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2604351","","","","0"
"1993","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2626757","","","","0"
"1994","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2639979","","","","0"
"1995","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2628903","","","","0"
"1996","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2571676","","","","0"
"1997","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2502145","","","","0"
"1998","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2402910","","","","0"
"1999","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2314081","","","","0"
"2000","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2253438","","","","0"
"2001","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2240397","","","","0"
"2002","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2231352","","","","0"
"2003","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2214769","","","","0"
"2004","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2194370","","","","0"
"2005","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2181830","","","","0"
"2006","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2171225","","","","0"
"2007","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2181981","","","","0"
"2008","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2207097","","","","0"
"2009","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2245042","","","","0"
"2010","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2282985","","","","0"
"2011","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2326440","","","","0"
"2012","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2366972","","","","0"
"2013","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2409481","","","","0"
"2014","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2444256","","","","0"
"2015","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2456947","","","","0"
"2016","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2484570","","","","0"
"2017","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2507762","","","","0"
"2018","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2544390","","","","0"
"2019","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2598609","","","","0"
"2020","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2660337","","","","0"
"2021","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2704004","","","","0"
"2022","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2792631","","","","0"
"2023","Canada","2016A000011124","Total - gender","30 to 34 years","Persons","249","units","0","v466797","1.1.43","2976658","","","","0"
"1990","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2287613","","","","0"
"1991","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2347683","","","","0"
"1992","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2412366","","","","0"
"1993","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2477720","","","","0"
"1994","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2525883","","","","0"
"1995","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2570724","","","","0"
"1996","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2619531","","","","0"
"1997","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2651902","","","","0"
"1998","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2678644","","","","0"
"1999","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2695585","","","","0"
"2000","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2688786","","","","0"
"2001","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2639216","","","","0"
"2002","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2578266","","","","0"
"2003","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2490090","","","","0"
"2004","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2406992","","","","0"
"2005","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2346058","","","","0"
"2006","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2322745","","","","0"
"2007","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2306916","","","","0"
"2008","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2299621","","","","0"
"2009","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2287712","","","","0"
"2010","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2282063","","","","0"
"2011","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2272583","","","","0"
"2012","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2291129","","","","0"
"2013","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2315597","","","","0"
"2014","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2346416","","","","0"
"2015","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2368174","","","","0"
"2016","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2405969","","","","0"
"2017","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2451236","","","","0"
"2018","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2512312","","","","0"
"2019","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2573416","","","","0"
"2020","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2618643","","","","0"
"2021","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2643161","","","","0"
"2022","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2694890","","","","0"
"2023","Canada","2016A000011124","Total - gender","35 to 39 years","Persons","249","units","0","v466815","1.1.49","2808843","","","","0"
"1990","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2054776","","","","0"
"1991","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2131364","","","","0"
"1992","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2146668","","","","0"
"1993","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2181938","","","","0"
"1994","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2238523","","","","0"
"1995","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2307182","","","","0"
"1996","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2371288","","","","0"
"1997","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2446193","","","","0"
"1998","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2510258","","","","0"
"1999","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2556120","","","","0"
"2000","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2600935","","","","0"
"2001","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2656030","","","","0"
"2002","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2691656","","","","0"
"2003","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2725550","","","","0"
"2004","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2754446","","","","0"
"2005","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2759921","","","","0"
"2006","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2715563","","","","0"
"2007","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2640963","","","","0"
"2008","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2548283","","","","0"
"2009","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2465114","","","","0"
"2010","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2402790","","","","0"
"2011","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2386116","","","","0"
"2012","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2380998","","","","0"
"2013","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2373331","","","","0"
"2014","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2359998","","","","0"
"2015","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2347219","","","","0"
"2016","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2338366","","","","0"
"2017","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2349618","","","","0"
"2018","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2378146","","","","0"
"2019","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2419939","","","","0"
"2020","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2459921","","","","0"
"2021","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2505252","","","","0"
"2022","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2566367","","","","0"
"2023","Canada","2016A000011124","Total - gender","40 to 44 years","Persons","249","units","0","v466836","1.1.55","2674762","","","","0"
"1990","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","1598554","","","","0"
"1991","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","1673878","","","","0"
"1992","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","1790492","","","","0"
"1993","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","1885672","","","","0"
"1994","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","1973402","","","","0"
"1995","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2060120","","","","0"
"1996","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2129525","","","","0"
"1997","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2153483","","","","0"
"1998","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2191148","","","","0"
"1999","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2248092","","","","0"
"2000","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2315428","","","","0"
"2001","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2379413","","","","0"
"2002","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2456069","","","","0"
"2003","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2524100","","","","0"
"2004","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2574578","","","","0"
"2005","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2620174","","","","0"
"2006","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2672543","","","","0"
"2007","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2711438","","","","0"
"2008","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2754438","","","","0"
"2009","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2784286","","","","0"
"2010","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2779863","","","","0"
"2011","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2720349","","","","0"
"2012","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2657634","","","","0"
"2013","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2576842","","","","0"
"2014","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2502387","","","","0"
"2015","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2444314","","","","0"
"2016","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2429060","","","","0"
"2017","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2416270","","","","0"
"2018","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2406846","","","","0"
"2019","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2398221","","","","0"
"2020","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2392795","","","","0"
"2021","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2381758","","","","0"
"2022","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2400918","","","","0"
"2023","Canada","2016A000011124","Total - gender","45 to 49 years","Persons","249","units","0","v466857","1.1.61","2456827","","","","0"
"1990","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1300800","","","","0"
"1991","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1342968","","","","0"
"1992","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1392583","","","","0"
"1993","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1457171","","","","0"
"1994","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1520513","","","","0"
"1995","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1583064","","","","0"
"1996","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1654563","","","","0"
"1997","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1775034","","","","0"
"1998","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1872302","","","","0"
"1999","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","1958117","","","","0"
"2000","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2044694","","","","0"
"2001","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2117503","","","","0"
"2002","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2141367","","","","0"
"2003","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2179532","","","","0"
"2004","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2240691","","","","0"
"2005","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2313498","","","","0"
"2006","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2382960","","","","0"
"2007","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2458000","","","","0"
"2008","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2527208","","","","0"
"2009","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2583154","","","","0"
"2010","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2634097","","","","0"
"2011","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2691280","","","","0"
"2012","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2726116","","","","0"
"2013","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2760488","","","","0"
"2014","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2785933","","","","0"
"2015","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2782245","","","","0"
"2016","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2733227","","","","0"
"2017","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2661668","","","","0"
"2018","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2574487","","","","0"
"2019","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2498513","","","","0"
"2020","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2441944","","","","0"
"2021","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2427770","","","","0"
"2022","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2423367","","","","0"
"2023","Canada","2016A000011124","Total - gender","50 to 54 years","Persons","249","units","0","v466875","1.1.67","2430257","","","","0"
"1990","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1237155","","","","0"
"1991","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1235392","","","","0"
"1992","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1231761","","","","0"
"1993","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1240028","","","","0"
"1994","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1266556","","","","0"
"1995","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1292804","","","","0"
"1996","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1329681","","","","0"
"1997","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1375711","","","","0"
"1998","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1435302","","","","0"
"1999","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1495032","","","","0"
"2000","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1555993","","","","0"
"2001","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1628818","","","","0"
"2002","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1749917","","","","0"
"2003","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1847986","","","","0"
"2004","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","1932713","","","","0"
"2005","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2016141","","","","0"
"2006","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2087911","","","","0"
"2007","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2111616","","","","0"
"2008","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2152347","","","","0"
"2009","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2213771","","","","0"
"2010","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2285823","","","","0"
"2011","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2353006","","","","0"
"2012","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2431736","","","","0"
"2013","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2507953","","","","0"
"2014","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2565969","","","","0"
"2015","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2613963","","","","0"
"2016","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2665387","","","","0"
"2017","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2697223","","","","0"
"2018","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2729826","","","","0"
"2019","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2754235","","","","0"
"2020","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2747541","","","","0"
"2021","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2690509","","","","0"
"2022","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2624192","","","","0"
"2023","Canada","2016A000011124","Total - gender","55 to 59 years","Persons","249","units","0","v466896","1.1.73","2550386","","","","0"
"1990","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1182798","","","","0"
"1991","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1191257","","","","0"
"1992","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1202832","","","","0"
"1993","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1208807","","","","0"
"1994","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1210459","","","","0"
"1995","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1208185","","","","0"
"1996","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1206562","","","","0"
"1997","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1204358","","","","0"
"1998","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1211134","","","","0"
"1999","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1231580","","","","0"
"2000","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1253214","","","","0"
"2001","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1288869","","","","0"
"2002","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1338492","","","","0"
"2003","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1401202","","","","0"
"2004","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1466584","","","","0"
"2005","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1531277","","","","0"
"2006","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1603056","","","","0"
"2007","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1715884","","","","0"
"2008","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1809937","","","","0"
"2009","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1894127","","","","0"
"2010","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","1981012","","","","0"
"2011","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2049927","","","","0"
"2012","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2070033","","","","0"
"2013","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2110488","","","","0"
"2014","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2171320","","","","0"
"2015","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2242875","","","","0"
"2016","Canada","2016A000011124","Total - gender","60 to 64 years","Persons","249","units","0","v466914","1.1.79","2312728","","","","0"
