Date_key,Weather_key,Location_key,Economy_key,Total non-resident tourists,United states tourists,Non-US foreign tourists,Canadian tourists returning from U.S.,Canadian tourists returning from abroad,Seasonally adjusted
6210,"[1837, 2653]",120,471.0,660196.0,518567.0,141629.0,636929.0,289589.0,True
6210,"[1837, 2653]",120,601.0,694910.0,553406.0,141504.0,658126.0,293450.0,True
6210,"[1837, 2653]",120,81.0,715109.0,570737.0,144372.0,688235.0,293163.0,True
6210,"[1837, 2653]",120,211.0,685877.0,541867.0,144010.0,678315.0,291695.0,True
6210,"[1837, 2653]",120,341.0,717789.0,574056.0,143733.0,696662.0,299103.0,True
6210,"[1837, 2653]",120,471.0,737045.0,588205.0,148840.0,739516.0,296957.0,True
6210,"[1837, 2653]",120,601.0,731015.0,580662.0,150353.0,759465.0,306924.0,True
6210,"[1837, 2653]",120,81.0,722215.0,563740.0,158475.0,804880.0,306952.0,True
6210,"[1837, 2653]",120,211.0,691952.0,542641.0,149311.0,755421.0,303019.0,True
6210,"[1429, 2245]",154,107.0,119693.0,84417.0,35276.0,193341.0,204235.0,False
6210,"[1429, 2245]",154,237.0,148275.0,104564.0,43711.0,135586.0,163194.0,False
6210,"[1429, 2245]",154,367.0,141895.0,99125.0,42770.0,221872.0,207645.0,False
6210,"[1429, 2245]",154,497.0,160733.0,112590.0,48143.0,233318.0,165956.0,False
6210,"[1429, 2245]",154,627.0,208770.0,146877.0,61893.0,210609.0,116921.0,False
6210,"[1429, 2245]",154,107.0,280791.0,190504.0,90287.0,229917.0,114628.0,False
6210,"[1429, 2245]",154,237.0,342079.0,222307.0,119772.0,457926.0,144944.0,False
6210,"[1429, 2245]",154,367.0,351440.0,238868.0,112572.0,487430.0,163326.0,False
6210,"[1429, 2245]",154,497.0,243694.0,145588.0,98106.0,271432.0,126647.0,False
6210,"[1429, 2245]",154,627.0,202452.0,135199.0,67253.0,220766.0,115843.0,False
6210,"[1429, 2245]",154,107.0,136191.0,100099.0,36092.0,169579.0,105462.0,False
6210,"[1429, 2245]",154,237.0,178042.0,119632.0,58410.0,161957.0,130603.0,False
6210,"[1429, 2245]",154,107.0,214845.0,147271.0,67574.0,245457.0,140302.0,True
6210,"[1429, 2245]",154,237.0,208958.0,142608.0,66350.0,230370.0,136996.0,True
6210,"[1429, 2245]",154,367.0,211753.0,138466.0,73287.0,239235.0,137963.0,True
6210,"[1429, 2245]",154,497.0,201571.0,135925.0,65646.0,231465.0,140204.0,True
6210,"[1429, 2245]",154,627.0,213410.0,148252.0,65158.0,236365.0,142660.0,True
6210,"[1429, 2245]",154,107.0,215972.0,148086.0,67886.0,252691.0,146261.0,True
6210,"[1429, 2245]",154,237.0,206184.0,141494.0,64690.0,248941.0,145186.0,True
6210,"[1429, 2245]",154,367.0,207106.0,140748.0,66358.0,251562.0,148078.0,True
6210,"[1429, 2245]",154,497.0,205376.0,139303.0,66073.0,259326.0,151530.0,True
6210,"[1429, 2245]",154,627.0,207243.0,141690.0,65553.0,264415.0,153716.0,True
6210,"[1429, 2245]",154,107.0,212075.0,138706.0,73369.0,272084.0,159922.0,True
6210,"[1429, 2245]",154,237.0,209563.0,137222.0,72341.0,261822.0,156586.0,True
6575,,19,315.0,717370.0,502746.0,214624.0,1312317.0,934710.0,False
6575,,19,445.0,798027.0,572207.0,225820.0,1200705.0,828130.0,False
6575,,19,575.0,904964.0,652129.0,252835.0,1980646.0,992910.0,False
6575,,19,55.0,956222.0,685972.0,270250.0,1584374.0,758171.0,False
6575,,19,185.0,1542264.0,1100707.0,441557.0,1615931.0,604277.0,False
6575,,19,315.0,2076898.0,1517447.0,559451.0,1383202.0,498043.0,False
6575,,19,445.0,2722621.0,2027087.0,695534.0,2025636.0,580251.0,False
6575,,19,575.0,2687379.0,2057421.0,629958.0,2564386.0,731584.0,False
6575,,19,55.0,1675588.0,1138513.0,537075.0,1477271.0,524993.0,False
6575,,19,185.0,1203662.0,874190.0,329472.0,1390646.0,506776.0,False
6575,,19,315.0,814892.0,624941.0,189951.0,1300429.0,524452.0,False
6575,,19,445.0,1042215.0,750520.0,291695.0,1074667.0,639715.0,False
6575,,19,315.0,1450520.0,1064347.0,386173.0,1615380.0,653217.0,True
6575,,19,445.0,1420367.0,1028165.0,392202.0,1589141.0,667114.0,True
6575,,19,575.0,1407139.0,1028615.0,378524.0,1630359.0,672635.0,True
6575,,19,55.0,1440408.0,1047298.0,393110.0,1587117.0,653573.0,True
6575,,19,185.0,1474950.0,1064043.0,410907.0,1615433.0,674559.0,True
6575,,19,315.0,1448211.0,1055668.0,392543.0,1625264.0,671973.0,True
6575,,19,445.0,1438991.0,1048493.0,390498.0,1591956.0,681844.0,True
6575,,19,575.0,1414468.0,1024841.0,389627.0,1591871.0,679234.0,True
6575,,19,55.0,1422301.0,1035171.0,387130.0,1556059.0,661031.0,True
6575,,19,185.0,1411045.0,1033898.0,377147.0,1541299.0,681575.0,True
6575,,19,315.0,1407570.0,1036860.0,370710.0,1500934.0,702340.0,True
6575,,19,445.0,1406131.0,1036478.0,369653.0,1465391.0,724917.0,True
6575,"[3073, 3481, 3889]",53,289.0,208752.0,131625.0,77127.0,253814.0,154111.0,False
6575,"[3073, 3481, 3889]",53,419.0,240999.0,162425.0,78574.0,236366.0,121698.0,False
6575,"[3073, 3481, 3889]",53,549.0,254899.0,170493.0,84406.0,388351.0,145825.0,False
6575,"[3073, 3481, 3889]",53,29.0,239434.0,159557.0,79877.0,296066.0,128864.0,False
6575,"[3073, 3481, 3889]",53,159.0,439975.0,283836.0,156139.0,353689.0,105773.0,False
6575,"[3073, 3481, 3889]",53,289.0,561340.0,379729.0,181611.0,301302.0,86104.0,False
6575,"[3073, 3481, 3889]",53,419.0,717464.0,501906.0,215558.0,423342.0,92926.0,False
6575,"[3073, 3481, 3889]",53,549.0,717418.0,518039.0,199379.0,517028.0,121686.0,False
6575,"[3073, 3481, 3889]",53,29.0,453670.0,290384.0,163286.0,338395.0,85450.0,False
6575,"[3073, 3481, 3889]",53,159.0,242775.0,154081.0,88694.0,266022.0,88553.0,False
6575,"[3073, 3481, 3889]",53,289.0,189266.0,129828.0,59438.0,246330.0,103056.0,False
6575,"[3073, 3481, 3889]",53,419.0,253879.0,161946.0,91933.0,208434.0,110402.0,False
6575,"[3073, 3481, 3889]",53,289.0,385933.0,259100.0,126833.0,320563.0,110926.0,True
6575,"[3073, 3481, 3889]",53,419.0,383908.0,256497.0,127411.0,323312.0,114318.0,True
6575,"[3073, 3481, 3889]",53,549.0,375792.0,258269.0,117523.0,349894.0,114533.0,True
6575,"[3073, 3481, 3889]",53,29.0,365735.0,245522.0,120213.0,321506.0,112068.0,True
6575,"[3073, 3481, 3889]",53,159.0,391086.0,259340.0,131746.0,322268.0,112025.0,True
6575,"[3073, 3481, 3889]",53,289.0,388930.0,264313.0,124617.0,335451.0,110800.0,True
6575,"[3073, 3481, 3889]",53,419.0,383865.0,261072.0,122793.0,328233.0,117477.0,True
6575,"[3073, 3481, 3889]",53,549.0,375243.0,251355.0,123888.0,328690.0,110273.0,True
6575,"[3073, 3481, 3889]",53,29.0,377450.0,255567.0,121883.0,313850.0,102804.0,True
6575,"[3073, 3481, 3889]",53,159.0,372027.0,249075.0,122952.0,308550.0,108884.0,True
6575,"[3073, 3481, 3889]",53,289.0,373446.0,255017.0,118429.0,299285.0,116023.0,True
6575,"[3073, 3481, 3889]",53,419.0,346454.0,228722.0,117732.0,277536.0,114317.0,True
6575,"[217, 625, 1033]",87,263.0,47123.0,25340.0,21783.0,113821.0,86825.0,False
6575,"[217, 625, 1033]",87,393.0,49943.0,27137.0,22806.0,118478.0,80878.0,False
6575,"[217, 625, 1033]",87,523.0,61154.0,34807.0,26347.0,149256.0,86360.0,False
6575,"[217, 625, 1033]",87,3.0,51448.0,31823.0,19625.0,146554.0,74111.0,False
6575,"[217, 625, 1033]",87,133.0,76685.0,45679.0,31006.0,120494.0,43479.0,False
6575,"[217, 625, 1033]",87,263.0,121766.0,77631.0,44135.0,86183.0,31964.0,False
6575,"[217, 625, 1033]",87,393.0,154122.0,101678.0,52444.0,113991.0,36116.0,False
6575,"[217, 625, 1033]",87,523.0,128289.0,83266.0,45023.0,143121.0,45181.0,False
6575,"[217, 625, 1033]",87,3.0,90442.0,55507.0,34935.0,100313.0,33508.0,False
6575,"[217, 625, 1033]",87,133.0,59335.0,39387.0,19948.0,114488.0,37404.0,False
6575,"[217, 625, 1033]",87,263.0,46704.0,33980.0,12724.0,120435.0,52408.0,False
6575,"[217, 625, 1033]",87,393.0,66138.0,42332.0,23806.0,102968.0,68374.0,False
6575,"[217, 625, 1033]",87,263.0,79097.0,48832.0,30265.0,115339.0,53747.0,True
6575,"[217, 625, 1033]",87,393.0,80156.0,49478.0,30678.0,113309.0,54170.0,True
6575,"[217, 625, 1033]",87,523.0,80324.0,49878.0,30446.0,120462.0,55815.0,True
6575,"[217, 625, 1033]",87,3.0,80924.0,50120.0,30804.0,108699.0,53129.0,True
6575,"[217, 625, 1033]",87,133.0,79177.0,50025.0,29152.0,119401.0,54576.0,True
6575,"[217, 625, 1033]",87,263.0,78367.0,49261.0,29106.0,120380.0,55326.0,True
6575,"[217, 625, 1033]",87,393.0,76539.0,48218.0,28321.0,118714.0,57121.0,True
6575,"[217, 625, 1033]",87,523.0,78302.0,49562.0,28740.0,120126.0,55043.0,True
6575,"[217, 625, 1033]",87,3.0,76898.0,48640.0,28258.0,121964.0,55140.0,True
6575,"[217, 625, 1033]",87,133.0,78771.0,49264.0,29507.0,123148.0,57704.0,True
6575,"[217, 625, 1033]",87,263.0,84237.0,53067.0,31170.0,125229.0,61029.0,True
6575,"[217, 625, 1033]",87,393.0,80355.0,52220.0,28135.0,123333.0,63809.0,True
6575,"[1849, 2665]",121,341.0,329265.0,253264.0,76001.0,648269.0,422504.0,False
6575,"[1849, 2665]",121,471.0,335171.0,261374.0,73797.0,593920.0,381989.0,False
6575,"[1849, 2665]",121,601.0,415883.0,321912.0,93971.0,1010234.0,455178.0,False
6575,"[1849, 2665]",121,81.0,473741.0,357906.0,115835.0,750045.0,324177.0,False
6575,"[1849, 2665]",121,211.0,736584.0,566665.0,169919.0,761708.0,300149.0,False
6575,"[1849, 2665]",121,341.0,992322.0,771158.0,221164.0,615656.0,247906.0,False
6575,"[1849, 2665]",121,471.0,1284850.0,1017090.0,267760.0,852946.0,295959.0,False
6575,"[1849, 2665]",121,601.0,1267969.0,1036476.0,231493.0,1076562.0,370314.0,False
6575,"[1849, 2665]",121,81.0,698612.0,497209.0,201403.0,637659.0,275194.0,False
6575,"[1849, 2665]",121,211.0,591969.0,455400.0,136569.0,661435.0,250265.0,False
6575,"[1849, 2665]",121,341.0,417063.0,337558.0,79505.0,644837.0,249316.0,False
6575,"[1849, 2665]",121,471.0,505600.0,389700.0,115900.0,532432.0,303356.0,False
6575,"[1849, 2665]",121,341.0,683987.0,537662.0,146325.0,764757.0,309609.0,True
6575,"[1849, 2665]",121,471.0,659242.0,508463.0,150779.0,742598.0,316684.0,True
6575,"[1849, 2665]",121,601.0,650493.0,503368.0,147125.0,747511.0,321054.0,True
6575,"[1849, 2665]",121,81.0,687577.0,531805.0,155772.0,739104.0,308735.0,True
6575,"[1849, 2665]",121,211.0,689312.0,530368.0,158944.0,757966.0,322149.0,True
6575,"[1849, 2665]",121,341.0,686664.0,533496.0,153168.0,747724.0,321390.0,True
6575,"[1849, 2665]",121,471.0,676577.0,525694.0,150883.0,746667.0,331334.0,True
6575,"[1849, 2665]",121,601.0,660359.0,512702.0,147657.0,726354.0,327963.0,True
6575,"[1849, 2665]",121,81.0,653965.0,505944.0,148021.0,724590.0,322089.0,True
6575,"[1849, 2665]",121,211.0,665120.0,523208.0,141912.0,712829.0,324250.0,True
6575,"[1849, 2665]",121,341.0,659834.0,519218.0,140616.0,693963.0,331399.0,True
6575,"[1849, 2665]",121,471.0,675899.0,533784.0,142115.0,681640.0,339650.0,True
6575,"[1441, 2257]",155,367.0,109453.0,73784.0,35669.0,205960.0,228300.0,False
6575,"[1441, 2257]",155,497.0,146886.0,100836.0,46050.0,153832.0,194190.0,False
6575,"[1441, 2257]",155,627.0,139588.0,96840.0,42748.0,276741.0,240947.0,False
6575,"[1441, 2257]",155,107.0,154056.0,106394.0,47662.0,223048.0,181477.0,False
6575,"[1441, 2257]",155,237.0,205496.0,135735.0,69761.0,235634.0,131839.0,False
6575,"[1441, 2257]",155,367.0,257102.0,164546.0,92556.0,249507.0,123254.0,False
6575,"[1441, 2257]",155,497.0,342573.0,210073.0,132500.0,426291.0,144551.0,False
6575,"[1441, 2257]",155,627.0,356819.0,229642.0,127177.0,553344.0,181708.0,False
6575,"[1441, 2257]",155,107.0,238882.0,132403.0,106479.0,258788.0,122539.0,False
6575,"[1441, 2257]",155,237.0,198291.0,128489.0,69802.0,212089.0,121394.0,False
6575,"[1441, 2257]",155,367.0,124188.0,90691.0,33497.0,160700.0,113828.0,False
6575,"[1441, 2257]",155,497.0,172199.0,118255.0,53944.0,150208.0,144128.0,False
6575,"[1441, 2257]",155,367.0,201014.0,131245.0,69769.0,266189.0,156885.0,True
6575,"[1441, 2257]",155,497.0,204221.0,134633.0,69588.0,262832.0,159810.0,True
6575,"[1441, 2257]",155,627.0,203212.0,133374.0,69838.0,265910.0,157615.0,True
6575,"[1441, 2257]",155,107.0,207577.0,136403.0,71174.0,257641.0,157904.0,True
6575,"[1441, 2257]",155,237.0,208065.0,133706.0,74359.0,266926.0,161915.0,True
6575,"[1441, 2257]",155,367.0,202807.0,131553.0,71254.0,263727.0,159344.0,True
6575,"[1441, 2257]",155,497.0,205272.0,131003.0,74269.0,247552.0,149451.0,True
6575,"[1441, 2257]",155,627.0,203553.0,128161.0,75392.0,264881.0,158880.0,True
6575,"[1441, 2257]",155,107.0,209798.0,134832.0,74966.0,256415.0,155788.0,True
6575,"[1441, 2257]",155,237.0,199564.0,129166.0,70398.0,256288.0,162100.0,True
6575,"[1441, 2257]",155,367.0,196641.0,128617.0,68024.0,250113.0,167290.0,True
6575,"[1441, 2257]",155,497.0,203810.0,134995.0,68815.0,247665.0,181173.0,True
6941,,20,575.0,695561.0,485387.0,210174.0,1148003.0,1002969.0,False
6941,,20,55.0,736845.0,532032.0,204813.0,1095938.0,856083.0,False
6941,,20,185.0,788887.0,577361.0,211526.0,1718287.0,1036886.0,False
6941,,20,315.0,991354.0,717462.0,273892.0,1572227.0,793458.0,False
6941,,20,445.0,1420602.0,1059865.0,360737.0,1521247.0,572956.0,False
6941,,20,575.0,1827762.0,1357252.0,470510.0,1198657.0,477623.0,False
6941,,20,55.0,2520413.0,1919399.0,601014.0,1859121.0,579993.0,False
6941,,20,185.0,2310312.0,1769528.0,540784.0,2420516.0,720839.0,False
6941,,20,315.0,1630944.0,1174942.0,456002.0,1519049.0,550612.0,False
6941,,20,445.0,1118540.0,814524.0,304016.0,1379511.0,503207.0,False
6941,,20,575.0,723170.0,552310.0,170860.0,1366818.0,506973.0,False
6941,,20,55.0,972760.0,707171.0,265589.0,1174100.0,628317.0,False
6941,,20,575.0,1355675.0,990171.0,365504.0,1427246.0,706230.0,True
6941,,20,55.0,1381045.0,1020030.0,361015.0,1507960.0,716445.0,True
6941,,20,185.0,1329759.0,988141.0,341618.0,1467511.0,709108.0,True
6941,,20,315.0,1363609.0,1003560.0,360049.0,1489199.0,692145.0,True
6941,,20,445.0,1333139.0,1003045.0,330094.0,1456760.0,642808.0,True
6941,,20,575.0,1252345.0,928050.0,324295.0,1437696.0,660409.0,True
6941,,20,55.0,1304401.0,972261.0,332140.0,1444061.0,683998.0,True
6941,,20,185.0,1310041.0,982938.0,327103.0,1545513.0,691866.0,True
6941,,20,315.0,1293342.0,969652.0,323690.0,1544850.0,680517.0,True
6941,,20,445.0,1265573.0,928222.0,337351.0,1531574.0,667005.0,True
6941,,20,575.0,1258986.0,925682.0,333304.0,1532630.0,679556.0,True
6941,,20,55.0,1289235.0,955481.0,333754.0,1588467.0,699828.0,True
6941,"[3085, 3493, 3901]",54,549.0,199086.0,123461.0,75625.0,208617.0,158129.0,False
6941,"[3085, 3493, 3901]",54,29.0,207071.0,136460.0,70611.0,201702.0,123139.0,False
6941,"[3085, 3493, 3901]",54,159.0,225691.0,148847.0,76844.0,308951.0,151392.0,False
6941,"[3085, 3493, 3901]",54,289.0,235247.0,152040.0,83207.0,282418.0,119951.0,False
6941,"[3085, 3493, 3901]",54,419.0,407185.0,279095.0,128090.0,340431.0,95023.0,False
6941,"[3085, 3493, 3901]",54,549.0,503309.0,356320.0,146989.0,265240.0,75057.0,False
6941,"[3085, 3493, 3901]",54,29.0,650287.0,465959.0,184328.0,393086.0,83176.0,False
6941,"[3085, 3493, 3901]",54,159.0,626574.0,455115.0,171459.0,498998.0,112139.0,False
6941,"[3085, 3493, 3901]",54,289.0,419157.0,282749.0,136408.0,346607.0,90871.0,False
6941,"[3085, 3493, 3901]",54,419.0,220825.0,148348.0,72477.0,264062.0,82563.0,False
6941,"[3085, 3493, 3901]",54,549.0,162880.0,110409.0,52471.0,255049.0,94934.0,False
6941,"[3085, 3493, 3901]",54,29.0,248301.0,169380.0,78921.0,236842.0,105341.0,False
6941,"[3085, 3493, 3901]",54,549.0,351168.0,236381.0,114787.0,275159.0,115661.0,True
6941,"[3085, 3493, 3901]",54,29.0,354654.0,235163.0,119491.0,286762.0,116434.0,True
6941,"[3085, 3493, 3901]",54,159.0,351484.0,236467.0,115017.0,294933.0,115069.0,True
6941,"[3085, 3493, 3901]",54,289.0,348413.0,233205.0,115208.0,286639.0,109073.0,True
6941,"[3085, 3493, 3901]",54,419.0,357696.0,252238.0,105458.0,303193.0,102008.0,True
6941,"[3085, 3493, 3901]",54,549.0,341515.0,243240.0,98275.0,297362.0,97946.0,True
6941,"[3085, 3493, 3901]",54,29.0,340894.0,238790.0,102104.0,298171.0,106446.0,True
6941,"[3085, 3493, 3901]",54,159.0,342674.0,240592.0,102082.0,310948.0,109087.0,True
6941,"[3085, 3493, 3901]",54,289.0,336238.0,236072.0,100166.0,318853.0,104149.0,True
6941,"[3085, 3493, 3901]",54,419.0,329162.0,229341.0,99821.0,306999.0,101717.0,True
6941,"[3085, 3493, 3901]",54,549.0,323514.0,218682.0,104832.0,307941.0,106123.0,True
6941,"[3085, 3493, 3901]",54,29.0,328201.0,228011.0,100190.0,315042.0,108001.0,True
6941,"[229, 637, 1045]",88,523.0,47573.0,26872.0,20701.0,110857.0,92486.0,False
6941,"[229, 637, 1045]",88,3.0,48459.0,27749.0,20710.0,120032.0,86148.0,False
6941,"[229, 637, 1045]",88,133.0,53224.0,33795.0,19429.0,143922.0,90766.0,False
6941,"[229, 637, 1045]",88,263.0,52360.0,32067.0,20293.0,162198.0,83329.0,False
6941,"[229, 637, 1045]",88,393.0,72054.0,44270.0,27784.0,117947.0,40726.0,False
6941,"[229, 637, 1045]",88,523.0,113758.0,73975.0,39783.0,82700.0,28979.0,False
6941,"[229, 637, 1045]",88,3.0,148990.0,102378.0,46612.0,113922.0,35834.0,False
6941,"[229, 637, 1045]",88,133.0,112877.0,77607.0,35270.0,150969.0,51059.0,False
6941,"[229, 637, 1045]",88,263.0,84836.0,56658.0,28178.0,103322.0,36758.0,False
6941,"[229, 637, 1045]",88,393.0,49782.0,34894.0,14888.0,119431.0,40780.0,False
6941,"[229, 637, 1045]",88,523.0,38576.0,29116.0,9460.0,124506.0,50886.0,False
6941,"[229, 637, 1045]",88,3.0,59034.0,37516.0,21518.0,110533.0,64302.0,False
6941,"[229, 637, 1045]",88,523.0,80147.0,50868.0,29279.0,113780.0,59784.0,True
6941,"[229, 637, 1045]",88,3.0,78412.0,50522.0,27890.0,120783.0,61837.0,True
6941,"[229, 637, 1045]",88,133.0,74840.0,48873.0,25967.0,120000.0,61596.0,True
6941,"[229, 637, 1045]",88,263.0,77441.0,49631.0,27810.0,119848.0,61166.0,True
6941,"[229, 637, 1045]",88,393.0,74132.0,48076.0,26056.0,115454.0,51450.0,True
6941,"[229, 637, 1045]",88,523.0,73225.0,47086.0,26139.0,115184.0,51021.0,True
6941,"[229, 637, 1045]",88,3.0,73847.0,49094.0,24753.0,117732.0,56538.0,True
6941,"[229, 637, 1045]",88,133.0,71385.0,48560.0,22825.0,128253.0,61206.0,True
6941,"[229, 637, 1045]",88,263.0,70994.0,48303.0,22691.0,122884.0,59603.0,True
6941,"[229, 637, 1045]",88,393.0,65589.0,43624.0,21965.0,126478.0,59979.0,True
6941,"[229, 637, 1045]",88,523.0,68422.0,45039.0,23383.0,129387.0,58725.0,True
6941,"[229, 637, 1045]",88,3.0,73090.0,47223.0,25867.0,130556.0,59146.0,True
6941,"[1861, 2677]",122,601.0,318510.0,241915.0,76595.0,561272.0,451621.0,False
6941,"[1861, 2677]",122,81.0,322036.0,256614.0,65422.0,548112.0,387821.0,False
6941,"[1861, 2677]",122,211.0,365498.0,289084.0,76414.0,902539.0,465534.0,False
6941,"[1861, 2677]",122,341.0,505768.0,392361.0,113407.0,738688.0,336585.0,False
6941,"[1861, 2677]",122,471.0,680963.0,547830.0,133133.0,694055.0,280777.0,False
6941,"[1861, 2677]",122,601.0,845081.0,660696.0,184385.0,524432.0,240330.0,False
6941,"[1861, 2677]",122,81.0,1175914.0,948983.0,226931.0,771170.0,284140.0,False
6941,"[1861, 2677]",122,211.0,1051519.0,853653.0,197866.0,989702.0,347817.0,False
6941,"[1861, 2677]",122,341.0,710307.0,537427.0,172880.0,647541.0,284863.0,False
6941,"[1861, 2677]",122,471.0,532866.0,409208.0,123658.0,635565.0,246251.0,False
6941,"[1861, 2677]",122,601.0,365928.0,294052.0,71876.0,672663.0,249845.0,False
6941,"[1861, 2677]",122,81.0,467107.0,357708.0,109399.0,570683.0,308011.0,False
6941,"[1861, 2677]",122,601.0,634553.0,491446.0,143107.0,664295.0,332062.0,True
6941,"[1861, 2677]",122,81.0,654969.0,522981.0,131988.0,722731.0,334304.0,True
6941,"[1861, 2677]",122,211.0,626735.0,500192.0,126543.0,690297.0,330830.0,True
6941,"[1861, 2677]",122,341.0,649903.0,511505.0,138398.0,695872.0,324574.0,True
6941,"[1861, 2677]",122,471.0,622304.0,499499.0,122805.0,659025.0,298241.0,True
6941,"[1861, 2677]",122,601.0,573343.0,448010.0,125333.0,654764.0,316638.0,True
6941,"[1861, 2677]",122,81.0,605271.0,478325.0,126946.0,664659.0,320151.0,True
6941,"[1861, 2677]",122,211.0,609886.0,485225.0,124661.0,705381.0,320049.0,True
6941,"[1861, 2677]",122,341.0,599831.0,472388.0,127443.0,693180.0,324389.0,True
6941,"[1861, 2677]",122,471.0,580463.0,453303.0,127160.0,689514.0,313995.0,True
6941,"[1861, 2677]",122,601.0,577929.0,451859.0,126070.0,693370.0,329616.0,True
6941,"[1861, 2677]",122,81.0,606312.0,474799.0,131513.0,723333.0,338747.0,True
6941,"[1453, 2269]",156,627.0,106642.0,73814.0,32828.0,186156.0,253008.0,False
6941,"[1453, 2269]",156,107.0,134175.0,90015.0,44160.0,138306.0,203219.0,False
6941,"[1453, 2269]",156,237.0,115297.0,80833.0,34464.0,235344.0,255638.0,False
6941,"[1453, 2269]",156,367.0,159601.0,108620.0,50981.0,247116.0,194539.0,False
6941,"[1453, 2269]",156,497.0,190680.0,127872.0,62808.0,230464.0,134055.0,False
6941,"[1453, 2269]",156,627.0,225155.0,141748.0,83407.0,222870.0,125081.0,False
6941,"[1453, 2269]",156,107.0,328960.0,210145.0,118815.0,404613.0,166702.0,False
6941,"[1453, 2269]",156,237.0,316167.0,203855.0,112312.0,546575.0,198214.0,False
6941,"[1453, 2269]",156,367.0,230703.0,140818.0,89885.0,274321.0,128683.0,False
6941,"[1453, 2269]",156,497.0,199328.0,126339.0,72989.0,224281.0,125266.0,False
6941,"[1453, 2269]",156,627.0,117585.0,85859.0,31726.0,167503.0,105196.0,False
6941,"[1453, 2269]",156,107.0,158096.0,107806.0,50290.0,163450.0,134002.0,False
6941,"[1453, 2269]",156,627.0,193243.0,128824.0,64419.0,242053.0,172760.0,True
6941,"[1453, 2269]",156,107.0,197255.0,127842.0,69413.0,244207.0,175622.0,True
6941,"[1453, 2269]",156,237.0,185320.0,123673.0,61647.0,244986.0,173246.0,True
6941,"[1453, 2269]",156,367.0,195319.0,127774.0,67545.0,256472.0,170919.0,True
6941,"[1453, 2269]",156,497.0,190904.0,126016.0,64888.0,247940.0,165703.0,True
6941,"[1453, 2269]",156,627.0,173507.0,110303.0,63204.0,241528.0,168227.0,True
6941,"[1453, 2269]",156,107.0,192484.0,126760.0,65724.0,237212.0,173461.0,True
6941,"[1453, 2269]",156,237.0,192899.0,127644.0,65255.0,265340.0,174218.0,True
6941,"[1453, 2269]",156,367.0,189250.0,126696.0,62554.0,269996.0,163316.0,True
6941,"[1453, 2269]",156,497.0,199309.0,126889.0,72420.0,267069.0,162865.0,True
6941,"[1453, 2269]",156,627.0,186352.0,122483.0,63869.0,255487.0,157072.0,True
6941,"[1453, 2269]",156,107.0,186547.0,122819.0,63728.0,268708.0,166194.0,True
7306,,21,185.0,649545.0,453589.0,195956.0,1317763.0,995195.0,False
7306,,21,315.0,761479.0,543264.0,218215.0,1197624.0,835396.0,False
7306,,21,445.0,823053.0,587924.0,235129.0,1866537.0,1009875.0,False
7306,,21,575.0,949970.0,689321.0,260649.0,1788566.0,830162.0,False
7306,,21,55.0,1366787.0,978955.0,387832.0,1791187.0,652832.0,False
7306,,21,185.0,1951667.0,1428135.0,523532.0,1364219.0,533492.0,False
7306,,21,315.0,2677305.0,2032056.0,645249.0,2183318.0,642502.0,False
7306,,21,445.0,2369738.0,1767173.0,602565.0,2643662.0,751052.0,False
7306,,21,575.0,1698326.0,1201021.0,497305.0,1648777.0,614166.0,False
7306,,21,55.0,1187626.0,863664.0,323962.0,1564664.0,596449.0,False
7306,,21,185.0,778339.0,599225.0,179114.0,1523335.0,574110.0,False
7306,,21,315.0,1005564.0,726517.0,279047.0,1285965.0,681686.0,False
7306,,21,185.0,1291260.0,941537.0,349723.0,1580419.0,694448.0,True
7306,,21,315.0,1415316.0,1038688.0,376628.0,1639407.0,693093.0,True
7306,,21,445.0,1354957.0,990551.0,364406.0,1650314.0,699461.0,True
7306,,21,575.0,1326640.0,962309.0,364331.0,1664143.0,711105.0,True
7306,,21,55.0,1319141.0,959502.0,359639.0,1719772.0,718356.0,True
7306,,21,185.0,1330229.0,964624.0,365605.0,1669561.0,728049.0,True
7306,,21,315.0,1382420.0,1019677.0,362743.0,1712299.0,737013.0,True
7306,,21,445.0,1370144.0,1000720.0,369424.0,1669379.0,717876.0,True
7306,,21,575.0,1358720.0,998778.0,359942.0,1684479.0,743239.0,True
7306,,21,55.0,1373374.0,1007280.0,366094.0,1703200.0,765225.0,True
7306,,21,185.0,1368992.0,1014594.0,354398.0,1759195.0,760079.0,True
7306,,21,315.0,1328206.0,972585.0,355621.0,1723445.0,748973.0,True
7306,"[3097, 3505, 3913]",55,159.0,179719.0,114912.0,64807.0,259611.0,146787.0,False
7306,"[3097, 3505, 3913]",55,289.0,269048.0,187263.0,81785.0,235111.0,113677.0,False
7306,"[3097, 3505, 3913]",55,419.0,235374.0,150031.0,85343.0,347396.0,142712.0,False
7306,"[3097, 3505, 3913]",55,549.0,238824.0,157692.0,81132.0,361796.0,122457.0,False
7306,"[3097, 3505, 3913]",55,29.0,395712.0,258858.0,136854.0,392993.0,106065.0,False
7306,"[3097, 3505, 3913]",55,159.0,528811.0,357894.0,170917.0,305762.0,83718.0,False
7306,"[3097, 3505, 3913]",55,289.0,693064.0,488966.0,204098.0,456117.0,83741.0,False
7306,"[3097, 3505, 3913]",55,419.0,643016.0,445828.0,197188.0,548721.0,98913.0,False
